shop_ID,W1_gps_dec_long,W1_gps_dec_lat,W1_shoptype,W1_tuksayur2,W1_rokok2,W1_gas2,W1_warung2,B,BM,BC,BMC,BT,BMT,BCT,BMCT,control,treatgroup
103,106.80196,-6.1518917,2,0,1,0,1,0,0,1,0,0,0,1,0,0,7
106,106.80285,-6.1496301,1,1,1,0,1,1,0,0,0,1,0,0,0,0,4
108,106.80279,-6.1496434,4,0,0,1,1,1,0,0,0,1,0,0,0,0,8
109,106.80278,-6.1491385,2,1,1,0,1,1,0,0,0,1,0,0,0,0,8
111,106.80616,-6.1503115,4,0,1,0,1,0,0,1,0,0,0,1,0,0,3
114,106.80616,-6.1503115,4,0,1,0,1,0,0,1,0,0,0,0,0,0,7
116,106.80616,-6.1503115,1,1,0,0,1,1,0,0,0,1,0,0,0,0,8
118,106.80616,-6.1503115,4,0,0,0,1,1,0,0,0,1,0,0,0,0,4
123,106.80225,-6.1502218,4,0,1,0,1,0,0,1,0,0,0,1,0,0,7
124,106.80405,-6.1505265,4,0,1,0,1,0,0,1,0,0,0,1,0,0,3
129,106.73258,-6.1475315,1,1,0,0,1,0,1,0,0,0,1,0,0,0,6
135,106.80368,-6.1487784,2,0,1,0,1,0,0,0,1,0,0,0,0,0,1
181,106.80199,-6.1516967,2,0,1,0,1,0,1,0,0,0,1,0,0,0,6
184,106.80195,-6.1524081,2,1,1,0,1,0,0,0,1,0,0,0,1,0,5
185,106.73251,-6.1475081,4,0,0,0,1,0,1,0,0,0,1,0,0,0,2
187,106.806,-6.1495819,2,0,1,0,1,0,0,1,0,0,0,1,0,0,3
188,106.80453,-6.1510234,2,0,1,0,1,0,1,0,0,0,0,0,0,0,6
189,106.80571,-6.1503716,1,1,1,0,1,1,0,0,0,1,0,0,0,0,4
191,106.80394,-6.1502585,2,0,1,0,1,0,1,0,0,0,0,0,0,0,2
192,106.8034,-6.1495934,2,0,1,0,1,0,0,0,1,0,0,0,1,0,1
194,106.80424,-6.150815,4,0,1,0,1,0,1,0,0,0,0,0,0,0,6
203,106.94434,-6.2313232,2,1,1,0,1,0,0,0,1,0,0,0,0,0,5
205,106.94479,-6.2284899,4,0,1,1,1,0,0,0,1,0,0,0,0,0,1
206,106.93783,-6.2257586,2,1,1,0,1,0,1,0,0,0,1,0,0,0,6
207,106.93781,-6.2257833,2,0,1,0,1,1,0,0,0,0,0,0,0,0,8
208,106.93857,-6.2255216,2,1,1,0,1,0,0,1,0,0,0,1,0,0,7
210,106.9395,-6.2265048,2,0,1,0,1,0,1,0,0,0,0,0,0,0,2
212,106.93892,-6.2245631,4,0,1,0,1,1,0,0,0,1,0,0,0,0,8
213,106.9389,-6.2192864,4,0,1,1,1,0,0,1,0,0,0,1,0,0,7
214,106.93917,-6.2179017,4,0,0,0,1,0,0,1,0,0,0,1,0,0,7
216,106.94145,-6.2208633,2,0,1,0,1,0,0,1,0,0,0,0,0,0,3
220,106.94003,-6.2317381,4,0,1,0,1,1,0,0,0,1,0,0,0,0,4
224,106.93873,-6.2287202,2,1,1,0,1,0,0,0,1,0,0,0,0,0,1
226,106.93977,-6.228785,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1
227,106.94134,-6.2293067,2,0,1,0,1,0,0,0,1,0,0,0,0,0,5
229,106.94283,-6.2288485,3,0,0,1,1,1,0,0,0,1,0,0,0,0,4
234,106.94595,-6.2194233,1,1,0,1,1,0,0,0,1,0,0,0,0,0,5
239,106.9455,-6.2212882,4,0,1,0,1,0,0,0,1,0,0,0,1,0,5
240,106.94576,-6.2214217,2,1,1,0,1,0,1,0,0,0,0,0,0,0,6
241,106.94535,-6.2216215,2,1,1,0,1,0,1,0,0,0,0,0,0,0,6
242,106.94743,-6.2223868,2,0,1,0,1,0,1,0,0,0,0,0,0,0,2
280,106.94555,-6.2248964,2,0,1,0,1,0,1,0,0,0,1,0,0,0,2
281,106.93914,-6.2262869,4,1,0,0,1,1,0,0,0,1,0,0,0,0,4
302,106.80051,-6.3421335,2,1,1,0,1,0,0,1,0,0,0,1,0,0,3
305,106.80116,-6.3432217,4,1,0,0,1,0,0,0,1,0,0,0,0,0,5
308,106.80199,-6.3404765,2,0,1,0,1,0,1,0,0,0,1,0,0,0,2
313,106.80181,-6.3361168,2,0,1,1,1,0,0,0,1,0,0,0,1,0,5
316,106.80376,-6.3409834,3,0,1,1,1,0,1,0,0,0,1,0,0,0,6
319,106.80143,-6.3422332,4,0,1,0,1,0,1,0,0,0,0,0,0,0,6
322,106.80753,-6.3376198,2,0,1,0,1,1,0,0,0,0,0,0,0,0,4
324,106.80843,-6.3369884,2,0,1,0,1,0,0,0,1,0,0,0,0,0,1
325,106.81028,-6.3378081,2,0,1,0,1,0,0,1,0,0,0,0,0,0,7
327,106.81013,-6.3386483,2,0,1,0,1,0,0,1,0,0,0,1,0,0,3
328,106.80608,-6.3387451,4,0,0,1,1,0,1,0,0,0,1,0,0,0,2
329,106.8112,-6.3345232,2,1,1,0,1,0,0,1,0,0,0,0,0,0,7
332,106.80847,-6.3350234,4,0,1,0,1,1,0,0,0,1,0,0,0,0,8
333,106.80788,-6.3333168,3,1,0,1,1,0,0,1,0,0,0,1,0,0,7
380,106.80119,-6.3417768,2,0,1,0,1,0,1,0,0,0,0,0,0,0,2
381,106.80095,-6.3440151,2,0,1,0,1,0,0,1,0,0,0,0,0,0,3
382,106.80167,-6.3396983,2,0,1,0,1,0,0,1,0,0,0,1,0,0,3
403,106.82154,-6.3360119,2,1,1,0,1,0,0,1,0,0,0,1,0,0,7
405,106.82154,-6.3360119,4,0,0,0,1,1,0,0,0,1,0,0,0,0,4
406,106.82154,-6.3360119,2,0,1,0,1,0,0,1,0,0,0,0,0,0,3
407,106.82154,-6.3360119,2,0,1,0,1,0,0,0,1,0,0,0,1,0,1
417,106.74763,-6.2294717,1,1,1,0,1,1,0,0,0,1,0,0,0,0,4
420,106.74565,-6.2308116,2,0,1,0,1,0,0,0,1,0,0,0,0,0,5
421,106.74681,-6.2309732,2,0,1,0,1,0,0,1,0,0,0,1,0,0,7
422,106.74527,-6.2300868,2,0,1,0,1,1,0,0,0,1,0,0,0,0,8
424,106.74626,-6.2345948,4,0,1,0,1,1,0,0,0,1,0,0,0,0,4
425,106.75767,-6.2256765,1,1,1,0,1,0,0,1,0,0,0,1,0,0,3
427,106.75603,-6.2286215,2,1,1,0,1,0,1,0,0,0,1,0,0,0,6
429,106.75623,-6.2280583,1,1,0,0,1,0,0,0,1,0,0,0,0,0,5
430,106.75694,-6.2277031,2,0,1,0,1,0,1,0,0,0,0,0,0,0,6
432,106.7571,-6.2286367,2,0,1,0,1,0,0,0,1,0,0,0,0,0,1
433,106.75858,-6.2265835,4,1,0,0,1,1,0,0,0,1,0,0,0,0,8
439,106.74804,-6.2277832,4,0,1,0,1,1,0,0,0,1,0,0,0,0,8
440,106.74899,-6.2280631,1,1,0,0,1,0,0,1,0,0,0,1,0,0,3
480,106.82154,-6.3360119,4,0,0,0,1,0,0,0,1,0,0,0,1,0,1
481,106.74912,-6.2333965,1,1,0,0,1,0,0,1,0,0,0,1,0,0,3
484,106.74693,-6.2304983,4,0,0,0,1,0,0,0,1,0,0,0,0,0,5
491,106.75719,-6.2346582,2,0,1,0,1,1,0,0,0,0,0,0,0,0,4
493,106.74403,-6.2245531,4,0,1,0,1,1,0,0,0,1,0,0,0,0,8
503,106.82995,-6.1565599,2,0,1,0,1,0,1,0,0,0,1,0,0,0,2
505,106.82953,-6.1536818,4,0,0,0,1,0,0,0,1,0,0,0,0,0,5
510,106.828,-6.1589231,2,1,1,0,1,0,0,1,0,0,0,0,0,0,7
511,106.82793,-6.1584768,2,0,1,0,1,0,1,0,0,0,1,0,0,0,2
514,106.82888,-6.1561399,4,0,1,0,1,1,0,0,0,1,0,0,0,0,8
516,106.82771,-6.1498466,1,1,0,0,1,1,0,0,0,1,0,0,0,0,4
517,106.82942,-6.1489234,2,1,1,0,1,0,0,1,0,0,0,1,0,0,3
519,106.82794,-6.1506815,4,0,0,0,1,0,0,0,1,0,0,0,1,0,1
520,106.82957,-6.1544685,2,1,1,0,1,0,0,0,1,0,0,0,0,0,1
522,106.83015,-6.1542869,2,1,1,0,1,0,0,0,1,0,0,0,0,0,5
524,106.83045,-6.1521568,2,0,1,0,1,0,0,1,0,0,0,1,0,0,7
525,106.83042,-6.1524115,4,0,0,0,1,1,0,0,0,1,0,0,0,0,4
526,106.83086,-6.1531734,4,1,0,0,1,0,0,0,1,0,0,0,1,0,5
527,106.82975,-6.1522083,2,0,1,0,1,0,1,0,0,0,1,0,0,0,2
580,106.83098,-6.15558,2,0,1,0,1,0,1,0,0,0,1,0,0,0,6
582,106.82845,-6.1565485,1,1,0,0,1,0,0,1,0,0,0,0,0,0,3
583,106.82903,-6.1572418,2,0,1,0,1,0,1,0,0,0,1,0,0,0,6
601,106.71741,-6.1396518,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1
604,106.71772,-6.1394315,2,1,1,0,1,1,0,0,0,1,0,0,0,0,4
605,106.71764,-6.1391768,4,0,0,0,1,1,0,0,0,1,0,0,0,0,4
607,106.71809,-6.1398616,4,0,0,0,1,1,0,0,0,1,0,0,0,0,4
608,106.71906,-6.1404166,2,0,1,0,1,0,0,1,0,0,0,1,0,0,3
609,106.7173,-6.1400967,4,0,1,0,1,0,0,0,1,0,0,0,0,0,5
610,106.71895,-6.1394014,2,0,1,0,1,0,1,0,0,0,1,0,0,0,6
612,106.71735,-6.1406298,2,0,1,0,1,1,0,0,0,1,0,0,0,0,8
614,106.72657,-6.1304483,2,0,1,0,1,0,0,0,1,0,0,0,1,0,1
616,106.72546,-6.1296501,1,1,0,0,1,0,1,0,0,0,0,0,0,0,2
619,106.72684,-6.1293082,4,0,1,0,1,0,0,0,1,0,0,0,0,0,1
621,106.72813,-6.1308117,4,0,1,0,1,0,0,0,1,0,0,0,1,0,5
622,106.7276,-6.1327133,2,0,1,0,1,0,0,1,0,0,0,0,0,0,7
623,106.72837,-6.1322565,2,0,1,0,1,0,0,1,0,0,0,1,0,0,7
626,106.72602,-6.1322832,3,0,1,1,1,0,0,1,0,0,0,1,0,0,3
627,106.72826,-6.1321383,2,1,1,0,1,0,0,0,1,0,0,0,0,0,1
633,106.72272,-6.1419935,4,0,1,0,1,0,0,1,0,0,0,0,0,0,3
634,106.72216,-6.1415582,4,0,0,0,1,0,0,1,0,0,0,0,0,0,7
636,106.72593,-6.1427984,4,0,0,0,1,0,0,0,1,0,0,0,1,0,5
682,106.71928,-6.1405835,1,1,0,0,1,0,1,0,0,0,0,0,0,0,2
683,106.71976,-6.1399035,4,1,1,0,1,0,0,0,1,0,0,0,1,0,1
685,106.71848,-6.1413798,1,1,0,0,1,0,1,0,0,0,1,0,0,0,2
687,106.72699,-6.1300435,2,0,1,0,1,0,1,0,0,0,1,0,0,0,6
688,106.7264,-6.1297565,4,0,1,0,1,0,1,0,0,0,1,0,0,0,6
689,106.72618,-6.1284485,2,0,1,1,1,1,0,0,0,1,0,0,0,0,8
690,106.72955,-6.1320167,4,0,0,0,1,0,0,1,0,0,0,1,0,0,7
694,106.72811,-6.131835,2,0,1,0,1,0,1,0,0,0,0,0,0,0,2
702,106.86516,-6.3117619,4,0,0,0,1,0,0,1,0,0,0,1,0,0,7
705,106.86612,-6.3111615,1,1,0,0,1,0,0,1,0,0,0,0,0,0,3
708,106.8672,-6.3104668,4,0,1,0,1,0,0,1,0,0,0,1,0,0,7
713,106.86436,-6.3095717,2,0,1,0,1,0,1,0,0,0,1,0,0,0,2
714,106.86499,-6.3092198,4,0,0,0,1,0,1,0,0,0,1,0,0,0,6
715,106.8648,-6.3085966,4,0,0,0,1,1,0,0,0,0,0,0,0,0,4
716,106.86543,-6.3084984,4,0,0,0,1,1,0,0,0,1,0,0,0,0,4
718,106.86357,-6.3125467,4,0,1,0,1,1,0,0,0,1,0,0,0,0,8
721,106.86346,-6.3126864,4,0,0,0,1,0,1,0,0,0,0,0,0,0,6
725,106.86549,-6.3142285,2,1,1,0,1,0,0,1,0,0,0,1,0,0,3
726,106.86567,-6.31499,4,0,0,1,1,1,0,0,0,1,0,0,0,0,4
728,106.87218,-6.3132114,2,1,1,0,1,1,0,0,0,1,0,0,0,0,4
729,106.87268,-6.3125381,2,0,1,0,1,0,0,0,1,0,0,0,0,0,1
734,106.87579,-6.3106065,4,0,1,1,1,1,0,0,0,1,0,0,0,0,8
736,106.87627,-6.3106899,1,1,0,0,1,0,0,1,0,0,0,1,0,0,7
737,106.87466,-6.3096733,2,0,1,0,1,0,0,0,1,0,0,0,1,0,5
739,106.87,-6.3226018,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1
780,106.866,-6.3101516,4,0,0,0,1,0,0,1,0,0,0,0,0,0,7
783,106.86752,-6.3112535,3,0,0,1,1,0,1,0,0,0,0,0,0,0,6
787,106.86511,-6.3081665,2,0,1,0,1,1,0,0,0,1,0,0,0,0,8
789,106.86472,-6.3076982,4,0,0,0,1,0,1,0,0,0,1,0,0,0,2
801,106.75977,-6.1388116,2,1,1,0,1,0,0,0,1,0,0,0,0,0,5
803,106.75932,-6.1384969,2,0,1,0,1,1,0,0,0,1,0,0,0,0,4
804,106.75871,-6.13798,4,0,0,1,1,0,1,0,0,0,0,0,0,0,6
806,106.75882,-6.1382351,2,0,1,0,1,0,0,0,1,0,0,0,1,0,5
807,106.75899,-6.1384115,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1
810,106.76112,-6.1381483,4,0,1,0,1,0,0,1,0,0,0,1,0,0,3
811,106.76204,-6.1395798,4,0,0,1,1,1,0,0,0,1,0,0,0,0,4
813,106.74234,-6.1503167,2,0,1,0,1,0,0,1,0,0,0,1,0,0,7
814,106.74232,-6.1505599,4,0,1,0,1,0,0,0,1,0,0,0,0,0,1
815,106.74033,-6.1510282,2,0,1,0,1,0,0,1,0,0,0,1,0,0,3
818,106.7415,-6.1480165,4,0,1,0,1,0,0,1,0,0,0,0,0,0,3
819,106.74771,-6.1341033,2,0,1,1,1,0,0,0,1,0,0,0,0,0,5
821,106.74725,-6.1355267,4,0,0,0,1,1,0,0,0,1,0,0,0,0,8
824,106.74718,-6.1362066,4,0,1,0,1,1,0,0,0,1,0,0,0,0,8
825,106.74808,-6.1363535,3,0,0,1,1,0,0,0,1,0,0,0,0,0,5
828,106.75186,-6.1347318,2,0,1,0,1,1,0,0,0,1,0,0,0,0,8
829,106.75205,-6.1358881,4,0,1,0,1,0,1,0,0,0,0,0,0,0,6
830,106.75122,-6.1382718,2,0,1,1,1,0,1,0,0,0,0,0,0,0,2
833,106.75031,-6.1400118,2,1,1,0,1,0,0,0,1,0,0,0,1,0,1
835,106.749,-6.1391182,2,0,1,0,1,0,0,1,0,0,0,1,0,0,7
838,106.74832,-6.1393199,1,1,0,0,1,0,0,0,1,0,0,0,1,0,5
841,106.7505,-6.1373215,4,0,1,0,1,0,0,0,1,0,0,0,0,0,1
842,106.74911,-6.138135,4,1,1,0,1,1,0,0,0,1,0,0,0,0,8
843,106.74911,-6.1378999,2,0,1,0,1,0,1,0,0,0,0,0,0,0,2
845,106.74966,-6.1381884,4,0,0,0,1,0,1,0,0,0,1,0,0,0,2
880,106.75942,-6.1382084,4,0,0,0,1,0,0,1,0,0,0,1,0,0,3
882,106.75776,-6.1375418,1,1,0,0,1,0,0,1,0,0,0,1,0,0,3
883,106.74043,-6.1507535,2,0,1,0,1,1,0,0,0,1,0,0,0,0,4
885,106.74718,-6.1343966,2,0,1,0,1,0,1,0,0,0,1,0,0,0,2
893,106.74888,-6.1394348,1,1,0,1,1,0,0,1,0,0,0,1,0,0,7
902,106.83931,-6.2957916,2,0,1,0,1,0,1,0,0,0,1,0,0,0,2
907,106.83876,-6.2840614,2,0,1,0,1,0,0,1,0,0,0,1,0,0,3
910,106.83815,-6.2830448,2,0,1,0,1,0,1,0,0,0,0,0,0,0,6
911,106.84034,-6.2925115,2,0,1,0,1,1,0,0,0,1,0,0,0,0,8
913,106.84019,-6.2933149,2,1,1,0,1,0,0,0,1,0,0,0,0,0,5
914,106.84018,-6.2819715,4,0,1,0,1,1,0,0,0,1,0,0,0,0,8
916,106.84168,-6.2819915,2,0,1,1,1,0,0,0,1,0,0,0,1,0,1
917,106.84206,-6.2823,4,0,0,0,1,0,0,0,1,0,0,0,1,0,1
919,106.84231,-6.2820635,4,0,1,0,1,0,1,0,0,0,0,0,0,0,6
922,106.83647,-6.2895899,4,0,1,0,1,0,0,1,0,0,0,1,0,0,7
926,106.83517,-6.297935,4,0,1,1,1,1,0,0,0,1,0,0,0,0,8
931,106.8419,-6.2883201,2,0,1,0,1,0,1,0,0,0,1,0,0,0,6
932,106.84059,-6.2889333,2,0,1,0,1,1,0,0,0,1,0,0,0,0,4
933,106.83999,-6.2895918,2,1,1,0,1,1,0,0,0,1,0,0,0,0,4
985,106.83931,-6.2846365,4,1,0,1,1,1,0,0,0,1,0,0,0,0,4
986,106.83871,-6.2844381,3,0,1,1,1,0,0,1,0,0,0,1,0,0,3
1103,106.88586,-6.3413634,2,0,1,1,1,0,0,0,1,0,0,0,0,0,5
1104,106.88364,-6.3424916,1,1,0,0,1,0,0,1,0,0,0,1,0,0,3
1106,106.88313,-6.3441849,4,0,0,0,1,1,0,0,0,1,0,0,0,0,8
1111,106.88748,-6.3417716,2,0,1,1,1,0,0,1,0,0,0,0,0,0,7
1114,106.87855,-6.3424335,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1115,106.87785,-6.3449798,2,0,1,0,1,0,0,0,1,0,0,0,0,0,1
1119,106.87753,-6.3498216,2,1,1,0,1,0,0,1,0,0,0,1,0,0,3
1120,106.87759,-6.3490968,4,0,0,0,1,1,0,0,0,1,0,0,0,0,8
1124,106.87998,-6.3397331,4,0,0,1,1,0,0,0,1,0,0,0,0,0,1
1125,106.8801,-6.3389568,2,0,1,0,1,0,0,1,0,0,0,1,0,0,7
1126,106.88145,-6.3375816,4,0,0,0,1,0,0,0,1,0,0,0,1,0,5
1131,106.88211,-6.3388815,4,0,0,1,1,1,0,0,0,1,0,0,0,0,4
1133,106.88107,-6.3393917,2,1,1,0,1,0,1,0,0,0,1,0,0,0,6
1135,106.88028,-6.3356533,4,0,0,0,1,1,0,0,0,1,0,0,0,0,8
1140,106.88126,-6.3368015,4,0,0,0,1,1,0,0,0,1,0,0,0,0,8
1145,106.87988,-6.3371215,2,1,1,0,1,1,0,0,0,1,0,0,0,0,4
1147,106.88082,-6.3423681,4,0,1,0,1,1,0,0,0,0,0,0,0,0,4
1184,106.88647,-6.3432717,4,0,1,0,1,0,0,1,0,0,0,0,0,0,3
1185,106.88749,-6.3419232,4,0,0,0,1,0,0,1,0,0,0,1,0,0,7
1202,106.85612,-6.2462015,4,0,0,0,1,0,1,0,0,0,1,0,0,0,2
1203,106.85484,-6.2458615,4,0,0,0,1,0,0,1,0,0,0,0,0,0,3
1204,106.8551,-6.2458215,4,0,1,0,1,0,0,0,1,0,0,0,0,0,5
1215,106.85098,-6.2451081,2,0,1,0,1,0,0,1,0,0,0,1,0,0,7
1216,106.8504,-6.2450786,4,0,1,0,1,1,0,0,0,1,0,0,0,0,4
1217,106.85046,-6.2454767,4,0,1,0,1,1,0,0,0,1,0,0,0,0,4
1220,106.85249,-6.2443018,2,1,1,0,1,0,1,0,0,0,0,0,0,0,2
1222,106.84978,-6.2450533,4,0,1,0,1,0,0,0,1,0,0,0,1,0,1
1223,106.84868,-6.2447867,4,0,0,0,1,0,0,0,1,0,0,0,1,0,1
1226,106.85896,-6.2463398,4,0,0,1,1,1,0,0,0,1,0,0,0,0,8
1227,106.85976,-6.2459965,4,0,0,0,1,0,1,0,0,0,1,0,0,0,6
1286,106.85719,-6.2465515,2,0,1,0,1,0,0,0,1,0,0,0,1,0,5
1296,106.8483,-6.2446933,4,0,0,0,1,0,1,0,0,0,0,0,0,0,6
