shop_ID,W1_gps_dec_long,W1_gps_dec_lat,W1_shoptype,W1_tuksayur2,W1_rokok2,W1_gas2,W1_warung2,B,BM,BC,BMC,BT,BMT,BCT,BMCT,control,treatgroup
610,106.71895,-6.1394014,2,0,1,0,1,0,1,0,0,0,1,0,0,0,6
612,106.71735,-6.1406298,2,0,1,0,1,1,0,0,0,1,0,0,0,0,8
614,106.72657,-6.1304483,2,0,1,0,1,0,0,0,1,0,0,0,1,0,1
615,106.7272,-6.1298418,2,1,1,0,0,0,1,0,0,0,0,0,0,0,6
619,106.72684,-6.1293082,4,0,1,0,1,0,0,0,1,0,0,0,0,0,1
621,106.72813,-6.1308117,4,0,1,0,1,0,0,0,1,0,0,0,1,0,5
622,106.7276,-6.1327133,2,0,1,0,1,0,0,1,0,0,0,0,0,0,7
623,106.72837,-6.1322565,2,0,1,0,1,0,0,1,0,0,0,1,0,0,7
626,106.72602,-6.1322832,3,0,1,1,1,0,0,1,0,0,0,1,0,0,3
627,106.72826,-6.1321383,2,1,1,0,1,0,0,0,1,0,0,0,0,0,1
633,106.72272,-6.1419935,4,0,1,0,1,0,0,1,0,0,0,0,0,0,3
635,106.72395,-6.1413932,2,0,1,0,0,1,0,0,0,1,0,0,0,0,8
640,106.72342,-6.1519699,2,0,1,0,0,0,0,1,0,0,0,1,0,0,3
642,106.72443,-6.1526532,2,0,1,0,0,0,0,1,0,0,0,1,0,0,3
683,106.71976,-6.1399035,4,1,1,0,1,0,0,0,1,0,0,0,1,0,1
686,106.72688,-6.1311884,3,0,1,1,0,1,0,0,0,1,0,0,0,0,8
687,106.72699,-6.1300435,2,0,1,0,1,0,1,0,0,0,1,0,0,0,6
688,106.7264,-6.1297565,4,0,1,0,1,0,1,0,0,0,1,0,0,0,6
689,106.72618,-6.1284485,2,0,1,1,1,1,0,0,0,1,0,0,0,0,8
692,106.72877,-6.13099,2,0,1,0,0,0,0,0,1,0,0,0,1,0,5
694,106.72811,-6.131835,2,0,1,0,1,0,1,0,0,0,0,0,0,0,2
703,106.86552,-6.3114867,2,0,1,0,0,0,1,0,0,0,1,0,0,0,2
707,106.86725,-6.3109951,2,0,1,0,0,0,0,0,1,0,0,0,1,0,5
708,106.8672,-6.3104668,4,0,1,0,1,0,0,1,0,0,0,1,0,0,7
710,106.86635,-6.3117485,2,1,1,0,0,0,1,0,0,0,0,0,0,0,2
712,106.86775,-6.3108482,2,1,1,0,0,0,0,1,0,0,0,1,0,0,3
713,106.86436,-6.3095717,2,0,1,0,1,0,1,0,0,0,1,0,0,0,2
718,106.86357,-6.3125467,4,0,1,0,1,1,0,0,0,1,0,0,0,0,8
722,106.86351,-6.3130465,2,1,1,0,0,0,0,0,1,0,0,0,0,0,5
725,106.86549,-6.3142285,2,1,1,0,1,0,0,1,0,0,0,1,0,0,3
728,106.87218,-6.3132114,2,1,1,0,1,1,0,0,0,1,0,0,0,0,4
729,106.87268,-6.3125381,2,0,1,0,1,0,0,0,1,0,0,0,0,0,1
731,106.87424,-6.3106351,2,0,1,0,0,0,0,0,1,0,0,0,1,0,1
734,106.87579,-6.3106065,4,0,1,1,1,1,0,0,0,1,0,0,0,0,8
735,106.87633,-6.3096266,2,1,1,0,0,1,0,0,0,1,0,0,0,0,8
737,106.87466,-6.3096733,2,0,1,0,1,0,0,0,1,0,0,0,1,0,5
740,106.86845,-6.3222351,2,1,1,1,0,0,0,1,0,0,0,0,0,0,3
787,106.86511,-6.3081665,2,0,1,0,1,1,0,0,0,1,0,0,0,0,8
801,106.75977,-6.1388116,2,1,1,0,1,0,0,0,1,0,0,0,0,0,5
803,106.75932,-6.1384969,2,0,1,0,1,1,0,0,0,1,0,0,0,0,4
806,106.75882,-6.1382351,2,0,1,0,1,0,0,0,1,0,0,0,1,0,5
807,106.75899,-6.1384115,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1
810,106.76112,-6.1381483,4,0,1,0,1,0,0,1,0,0,0,1,0,0,3
813,106.74234,-6.1503167,2,0,1,0,1,0,0,1,0,0,0,1,0,0,7
814,106.74232,-6.1505599,4,0,1,0,1,0,0,0,1,0,0,0,0,0,1
815,106.74033,-6.1510282,2,0,1,0,1,0,0,1,0,0,0,1,0,0,3
817,106.74002,-6.1509433,2,0,1,0,0,1,0,0,0,1,0,0,0,0,4
818,106.7415,-6.1480165,4,0,1,0,1,0,0,1,0,0,0,0,0,0,3
819,106.74771,-6.1341033,2,0,1,1,1,0,0,0,1,0,0,0,0,0,5
824,106.74718,-6.1362066,4,0,1,0,1,1,0,0,0,1,0,0,0,0,8
828,106.75186,-6.1347318,2,0,1,0,1,1,0,0,0,1,0,0,0,0,8
829,106.75205,-6.1358881,4,0,1,0,1,0,1,0,0,0,0,0,0,0,6
830,106.75122,-6.1382718,2,0,1,1,1,0,1,0,0,0,0,0,0,0,2
833,106.75031,-6.1400118,2,1,1,0,1,0,0,0,1,0,0,0,1,0,1
835,106.749,-6.1391182,2,0,1,0,1,0,0,1,0,0,0,1,0,0,7
836,106.7485,-6.1389685,2,0,1,0,0,0,1,0,0,0,0,0,0,0,6
841,106.7505,-6.1373215,4,0,1,0,1,0,0,0,1,0,0,0,0,0,1
842,106.74911,-6.138135,4,1,1,0,1,1,0,0,0,1,0,0,0,0,8
843,106.74911,-6.1378999,2,0,1,0,1,0,1,0,0,0,0,0,0,0,2
844,106.74973,-6.1377468,2,0,1,0,0,0,1,0,0,0,1,0,0,0,6
881,106.75851,-6.1378565,2,0,1,0,0,1,0,0,0,1,0,0,0,0,4
883,106.74043,-6.1507535,2,0,1,0,1,1,0,0,0,1,0,0,0,0,4
885,106.74718,-6.1343966,2,0,1,0,1,0,1,0,0,0,1,0,0,0,2
886,106.74694,-6.1350698,1,1,1,0,0,0,0,1,0,0,0,1,0,0,7
892,106.74892,-6.1399717,2,0,1,0,0,0,0,0,1,0,0,0,1,0,1
901,106.836,-6.2971034,2,0,1,1,0,0,0,1,0,0,0,1,0,0,7
902,106.83931,-6.2957916,2,0,1,0,1,0,1,0,0,0,1,0,0,0,2
907,106.83876,-6.2840614,2,0,1,0,1,0,0,1,0,0,0,1,0,0,3
910,106.83815,-6.2830448,2,0,1,0,1,0,1,0,0,0,0,0,0,0,6
911,106.84034,-6.2925115,2,0,1,0,1,1,0,0,0,1,0,0,0,0,8
913,106.84019,-6.2933149,2,1,1,0,1,0,0,0,1,0,0,0,0,0,5
914,106.84018,-6.2819715,4,0,1,0,1,1,0,0,0,1,0,0,0,0,8
916,106.84168,-6.2819915,2,0,1,1,1,0,0,0,1,0,0,0,1,0,1
919,106.84231,-6.2820635,4,0,1,0,1,0,1,0,0,0,0,0,0,0,6
922,106.83647,-6.2895899,4,0,1,0,1,0,0,1,0,0,0,1,0,0,7
924,106.83646,-6.2916651,2,0,1,0,0,0,0,1,0,0,0,1,0,0,7
926,106.83517,-6.297935,4,0,1,1,1,1,0,0,0,1,0,0,0,0,8
929,106.8345,-6.2961965,1,1,1,0,0,0,0,0,1,0,0,0,0,0,5
931,106.8419,-6.2883201,2,0,1,0,1,0,1,0,0,0,1,0,0,0,6
932,106.84059,-6.2889333,2,0,1,0,1,1,0,0,0,1,0,0,0,0,4
933,106.83999,-6.2895918,2,1,1,0,1,1,0,0,0,1,0,0,0,0,4
986,106.83871,-6.2844381,3,0,1,1,1,0,0,1,0,0,0,1,0,0,3
1103,106.88586,-6.3413634,2,0,1,1,1,0,0,0,1,0,0,0,0,0,5
1105,106.88322,-6.3424768,2,0,1,0,0,0,0,1,0,0,0,1,0,0,3
1111,106.88748,-6.3417716,2,0,1,1,1,0,0,1,0,0,0,0,0,0,7
1115,106.87785,-6.3449798,2,0,1,0,1,0,0,0,1,0,0,0,0,0,1
1119,106.87753,-6.3498216,2,1,1,0,1,0,0,1,0,0,0,1,0,0,3
1125,106.8801,-6.3389568,2,0,1,0,1,0,0,1,0,0,0,1,0,0,7
1133,106.88107,-6.3393917,2,1,1,0,1,0,1,0,0,0,1,0,0,0,6
1138,106.88036,-6.3344684,2,1,1,0,0,0,0,0,1,0,0,0,0,0,5
1139,106.88105,-6.3348532,2,0,1,0,0,1,0,0,0,1,0,0,0,0,8
1144,106.87998,-6.3373499,2,1,1,0,0,0,1,0,0,0,0,0,0,0,6
1145,106.87988,-6.3371215,2,1,1,0,1,1,0,0,0,1,0,0,0,0,4
1147,106.88082,-6.3423681,4,0,1,0,1,1,0,0,0,0,0,0,0,0,4
1148,106.87999,-6.3344002,3,0,1,1,0,1,0,0,0,1,0,0,0,0,4
1149,106.87918,-6.3376284,2,0,1,0,0,0,0,1,0,0,0,1,0,0,3
1182,106.88705,-6.3431683,3,0,1,1,0,0,1,0,0,0,0,0,0,0,2
1184,106.88647,-6.3432717,4,0,1,0,1,0,0,1,0,0,0,0,0,0,3
1186,106.87993,-6.3418884,2,1,1,0,0,0,1,0,0,0,0,0,0,0,2
1201,106.85818,-6.2448916,2,1,1,0,0,0,0,0,1,0,0,0,0,0,1
1204,106.8551,-6.2458215,4,0,1,0,1,0,0,0,1,0,0,0,0,0,5
1213,106.85113,-6.2469769,2,0,1,0,0,1,0,0,0,1,0,0,0,0,8
1215,106.85098,-6.2451081,2,0,1,0,1,0,0,1,0,0,0,1,0,0,7
1216,106.8504,-6.2450786,4,0,1,0,1,1,0,0,0,1,0,0,0,0,4
1217,106.85046,-6.2454767,4,0,1,0,1,1,0,0,0,1,0,0,0,0,4
1220,106.85249,-6.2443018,2,1,1,0,1,0,1,0,0,0,0,0,0,0,2
1222,106.84978,-6.2450533,4,0,1,0,1,0,0,0,1,0,0,0,1,0,1
1284,106.8559,-6.2461019,2,0,1,0,0,0,0,1,0,0,0,1,0,0,3
1285,106.85541,-6.2459865,2,1,1,0,0,0,0,1,0,0,0,1,0,0,7
1286,106.85719,-6.2465515,2,0,1,0,1,0,0,0,1,0,0,0,1,0,5
1297,106.84798,-6.2446532,2,1,1,0,1,0,1,0,0,0,0,0,0,0,6
1301,106.94532,-6.1807919,2,1,1,0,0,0,0,1,0,0,0,1,0,0,3
1302,106.9444,-6.1805582,4,0,1,1,1,1,0,0,0,1,0,0,0,0,8
1303,106.94447,-6.1803384,2,1,1,0,0,0,0,1,0,0,0,1,0,0,7
1305,106.94534,-6.1811385,2,0,1,0,0,1,0,0,0,1,0,0,0,0,8
1309,106.94333,-6.1807184,2,0,1,1,1,1,0,0,0,1,0,0,0,0,8
1313,106.94588,-6.1804099,2,1,1,0,1,0,0,0,1,0,0,0,1,0,1
1316,106.94639,-6.1833334,2,0,1,0,1,0,1,0,0,0,1,0,0,0,6
1319,106.94701,-6.1824417,2,0,1,1,1,0,0,1,0,0,0,1,0,0,7
1324,106.9487,-6.1646333,2,0,1,0,1,1,0,0,0,0,0,0,0,0,4
1325,106.94872,-6.1642332,2,0,1,0,1,0,1,0,0,0,0,0,0,0,2
1326,106.94874,-6.1642418,4,0,1,0,1,0,1,0,0,0,0,0,0,0,6
1328,106.94873,-6.1642432,2,0,1,0,1,0,1,0,0,0,1,0,0,0,2
1329,106.94868,-6.1645865,2,0,1,1,1,0,0,0,1,0,0,0,0,0,5
1330,106.9482,-6.1646385,2,0,1,0,0,0,0,1,0,0,0,0,0,0,3
1331,106.94862,-6.1657567,2,0,1,0,1,0,0,1,0,0,0,0,0,0,3
1337,106.94994,-6.1683831,4,0,1,0,1,1,0,0,0,1,0,0,0,0,8
1341,106.95026,-6.1735115,2,0,1,0,0,0,0,1,0,0,0,1,0,0,7
1345,106.96389,-6.1666284,2,0,1,0,1,0,0,0,1,0,0,0,1,0,5
1348,106.96513,-6.1675649,2,1,1,0,0,0,1,0,0,0,0,0,0,0,2
1350,106.96496,-6.1697302,4,0,1,0,1,0,0,0,1,0,0,0,0,0,1
1351,106.96458,-6.1696982,1,1,1,0,1,0,1,0,0,0,1,0,0,0,6
1385,106.94849,-6.1831169,2,0,1,0,1,0,0,0,1,0,0,0,0,0,1
1389,106.94874,-6.1642432,1,1,1,0,0,1,0,0,0,0,0,0,0,0,4
1393,106.94769,-6.1668868,2,0,1,0,0,0,0,0,1,0,0,0,1,0,5
1395,106.9505,-6.1759882,2,0,1,0,0,0,1,0,0,0,1,0,0,0,2
1398,106.96538,-6.1697798,2,0,1,0,1,0,1,0,0,0,1,0,0,0,6
1409,106.92504,-6.2204351,2,0,1,0,1,0,0,1,0,0,0,1,0,0,7
1417,106.9272,-6.2168183,1,1,1,0,0,0,1,0,0,0,1,0,0,0,6
1418,106.92619,-6.2216434,2,0,1,0,1,1,0,0,0,1,0,0,0,0,8
1420,106.92888,-6.2225833,2,0,1,0,1,0,1,0,0,0,0,0,0,0,6
1421,106.9265,-6.2205033,2,1,1,0,0,0,0,0,1,0,0,0,1,0,5
1422,106.92737,-6.2201033,4,1,1,0,1,0,1,0,0,0,1,0,0,0,2
1426,106.92802,-6.2195435,2,1,1,0,0,0,0,1,0,0,0,1,0,0,7
1487,106.9277,-6.2257233,2,1,1,0,1,0,0,0,1,0,0,0,1,0,1
1488,106.92733,-6.2270284,2,0,1,0,1,0,0,0,1,0,0,0,1,0,1
1501,106.84107,-6.3117218,4,0,1,0,1,0,0,0,1,0,0,0,0,0,1
1502,106.8409,-6.3124733,4,0,1,0,1,0,0,1,0,0,0,1,0,0,7
1506,106.83946,-6.3122268,2,0,1,0,1,0,0,1,0,0,0,1,0,0,7
1508,106.83999,-6.3127584,2,0,1,0,1,0,0,1,0,0,0,1,0,0,7
1509,106.84558,-6.3154683,2,0,1,0,1,0,0,0,1,0,0,0,0,0,5
1510,106.84061,-6.3136468,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6
1511,106.84087,-6.31284,2,0,1,0,0,0,1,0,0,0,1,0,0,0,2
1515,106.8442,-6.3152566,4,1,1,0,1,0,1,0,0,0,1,0,0,0,2
1521,106.84095,-6.3102851,2,0,1,1,1,1,0,0,0,1,0,0,0,0,8
1522,106.84069,-6.3098416,4,1,1,0,1,0,1,0,0,0,0,0,0,0,6
1523,106.85467,-6.3086982,2,1,1,0,0,0,0,1,0,0,0,1,0,0,7
1530,106.85644,-6.3050218,2,0,1,0,0,0,1,0,0,0,1,0,0,0,6
1532,106.85354,-6.3041968,1,1,1,0,1,1,0,0,0,1,0,0,0,0,4
1534,106.85375,-6.3102732,1,1,1,0,0,0,0,1,0,0,0,1,0,0,3
1541,106.85571,-6.31145,2,0,1,1,1,1,0,0,0,1,0,0,0,0,8
1545,106.85529,-6.3133535,1,1,1,0,0,1,0,0,0,1,0,0,0,0,4
1546,106.85513,-6.3112884,2,0,1,0,1,0,0,0,1,0,0,0,1,0,5
1583,106.8406,-6.3095984,2,1,1,0,1,0,0,0,1,0,0,0,1,0,5
1584,106.85518,-6.3080683,2,1,1,0,0,0,1,0,0,0,1,0,0,0,2
1585,106.85448,-6.3092198,2,0,1,1,1,0,1,0,0,0,1,0,0,0,6
1589,106.85683,-6.3052216,2,0,1,1,0,0,0,1,0,0,0,1,0,0,7
1591,106.85201,-6.3033566,2,0,1,0,1,0,0,1,0,0,0,1,0,0,3
1592,106.85382,-6.309875,4,0,1,0,1,0,0,1,0,0,0,0,0,0,3
1596,106.85492,-6.3116598,2,1,1,0,0,0,0,0,1,0,0,0,1,0,5
1601,106.83864,-6.33144,2,0,1,0,0,0,1,0,0,0,1,0,0,0,2
1604,106.83918,-6.3334751,3,0,1,1,0,1,0,0,0,1,0,0,0,0,4
1610,106.83884,-6.3336034,2,0,1,1,1,0,0,1,0,0,0,1,0,0,7
1614,106.84077,-6.3314085,2,0,1,0,0,0,0,1,0,0,0,1,0,0,7
1615,106.84071,-6.3304248,2,0,1,0,1,1,0,0,0,1,0,0,0,0,4
1619,106.84229,-6.3312883,2,1,1,0,1,1,0,0,0,1,0,0,0,0,4
1620,106.83643,-6.3322268,1,1,1,0,0,1,0,0,0,1,0,0,0,0,8
1622,106.83628,-6.3325915,2,1,1,0,0,0,0,0,1,0,0,0,1,0,5
1625,106.83701,-6.3251948,2,1,1,0,1,0,1,0,0,0,1,0,0,0,6
1627,106.83822,-6.3265567,1,1,1,0,1,1,0,0,0,1,0,0,0,0,4
1630,106.84254,-6.3259783,4,0,1,0,1,0,0,1,0,0,0,1,0,0,3
1633,106.84056,-6.3239651,4,0,1,1,1,0,0,0,1,0,0,0,1,0,1
1634,106.84031,-6.3254752,2,0,1,1,1,0,1,0,0,0,1,0,0,0,6
1635,106.83916,-6.3238935,2,0,1,0,1,1,0,0,0,1,0,0,0,0,8
1636,106.83481,-6.3254066,2,0,1,0,1,1,0,0,0,1,0,0,0,0,8
1638,106.83693,-6.3244252,2,0,1,1,1,0,0,0,1,0,0,0,1,0,5
1640,106.83846,-6.3252702,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1
1641,106.83849,-6.3254933,1,1,1,0,0,0,1,0,0,0,1,0,0,0,6
1643,106.83887,-6.3238335,2,0,1,0,1,1,0,0,0,1,0,0,0,0,4
1644,106.83788,-6.3250585,2,0,1,0,1,0,0,0,1,0,0,0,1,0,1
1648,106.83421,-6.3264952,2,1,1,0,1,0,0,1,0,0,0,1,0,0,3
1654,106.84158,-6.3170533,2,1,1,0,1,0,1,0,0,0,1,0,0,0,6
1660,106.83936,-6.3154001,2,0,1,0,0,0,0,1,0,0,0,1,0,0,3
1663,106.84185,-6.3152418,4,0,1,0,1,0,0,1,0,0,0,1,0,0,3
1668,106.83836,-6.3178668,2,1,1,0,0,0,1,0,0,0,0,0,0,0,2
1685,106.83614,-6.3253565,2,0,1,0,1,0,0,0,1,0,0,0,1,0,5
1688,106.84048,-6.3236866,2,0,1,0,0,0,0,1,0,0,0,1,0,0,3
1689,106.83959,-6.3253698,2,1,1,0,0,1,0,0,0,1,0,0,0,0,8
1692,106.84223,-6.3149419,4,0,1,0,1,1,0,0,0,1,0,0,0,0,4
1693,106.8382,-6.3188186,2,0,1,0,1,1,0,0,0,1,0,0,0,0,4
1695,106.83725,-6.3218832,2,0,1,0,1,0,0,1,0,0,0,1,0,0,7
1696,106.83736,-6.322175,2,0,1,1,0,0,0,1,0,0,0,1,0,0,7
1707,106.85502,-6.2034984,2,0,1,0,1,0,0,0,1,0,0,0,0,0,5
1709,106.855,-6.2044783,3,0,1,1,0,0,0,0,1,0,0,0,1,0,5
1711,106.85244,-6.2021585,2,1,1,0,1,0,1,0,0,0,1,0,0,0,6
1713,106.8493,-6.2061234,2,1,1,0,1,0,1,0,0,0,1,0,0,0,2
1714,106.84635,-6.2051835,2,1,1,0,1,0,1,0,0,0,0,0,0,0,6
1718,106.84834,-6.2059364,1,1,1,0,0,0,0,1,0,0,0,0,0,0,7
1720,106.84775,-6.2055283,2,0,1,0,1,0,0,0,1,0,0,0,0,0,1
1721,106.84698,-6.2049632,2,1,1,0,1,0,0,1,0,0,0,1,0,0,3
1722,106.85009,-6.2011085,1,1,1,1,0,1,0,0,0,0,0,0,0,0,4
1724,106.85013,-6.2014666,2,1,1,0,1,0,0,1,0,0,0,1,0,0,7
1725,106.84837,-6.2003217,2,0,1,0,1,1,0,0,0,1,0,0,0,0,8
1726,106.84885,-6.2004819,2,0,1,0,1,1,0,0,0,1,0,0,0,0,4
1727,106.85378,-6.2061181,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2
1728,106.85416,-6.2060733,2,0,1,0,0,0,1,0,0,0,1,0,0,0,6
1729,106.85433,-6.2060618,2,1,1,0,0,1,0,0,0,1,0,0,0,0,4
1731,106.85342,-6.2061119,2,1,1,0,1,0,0,1,0,0,0,1,0,0,3
1732,106.85354,-6.2051568,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1
1735,106.85196,-6.2051916,2,1,1,0,1,1,0,0,0,1,0,0,0,0,8
1736,106.85414,-6.2047281,2,1,1,0,1,0,0,1,0,0,0,1,0,0,3
1745,106.84354,-6.1965184,4,0,1,0,1,1,0,0,0,1,0,0,0,0,4
1746,106.84373,-6.1967082,2,0,1,0,1,0,1,0,0,0,1,0,0,0,2
1747,106.84451,-6.1969285,4,0,1,0,1,0,0,1,0,0,0,1,0,0,7
1781,106.85413,-6.2040734,1,1,1,0,1,0,0,1,0,0,0,1,0,0,7
1782,106.8539,-6.2040615,4,0,1,1,1,1,0,0,0,1,0,0,0,0,8
1783,106.85197,-6.2025766,3,0,1,1,1,0,0,0,1,0,0,0,1,0,5
1784,106.84975,-6.2055316,2,0,1,0,0,0,0,1,0,0,0,1,0,0,3
1789,106.84927,-6.1999435,2,1,1,0,1,0,0,0,1,0,0,0,0,0,5
1802,106.86268,-6.351625,2,0,1,0,1,0,0,1,0,0,0,1,0,0,3
1806,106.86141,-6.3502731,2,1,1,0,0,0,1,0,0,0,0,0,0,0,2
1812,106.86371,-6.3441701,3,1,1,1,0,0,0,1,0,0,0,0,0,0,7
1815,106.86121,-6.3468752,2,0,1,1,1,1,0,0,0,0,0,0,0,0,4
1816,106.86304,-6.3551602,2,0,1,0,1,0,0,1,0,0,0,1,0,0,3
1817,106.86311,-6.3554835,4,0,1,0,1,0,0,0,1,0,0,0,1,0,1
1819,106.86713,-6.3543401,2,0,1,0,1,0,1,0,0,0,1,0,0,0,6
